,Topic,Sentiment,TweetId,TweetDate,TweetText,Sentiment
4622,twitter,irrelevant,126878819826139136,Thu Oct 20 04:34:02 +0000 2011,"definitivamente irei MATAR esse #Twitter 
pq tento trocar a porr# da minha foto de smp
da EEEEEERRRO *-* EEEERRO

#Tomanocú",irrelevant
4623,twitter,irrelevant,126878801970995200,Thu Oct 20 04:33:58 +0000 2011,"@AleeRetana cambiale el fondo a este tu coso vos!! XD esta aburriiiidooo.. x) aaa por cierto... WOW! ya no te abruma el #twitter x)
#Welcome",irrelevant
4624,twitter,irrelevant,126878766675918848,Thu Oct 20 04:33:49 +0000 2011,RT @NadaBebbars: اللى فى قلبى على تويترى #fact #twitter #lol,irrelevant
4625,twitter,irrelevant,126878720098177024,Thu Oct 20 04:33:38 +0000 2011,Quien anda activo por el #Twitter ahorita???,irrelevant
4626,twitter,irrelevant,126878709192990720,Thu Oct 20 04:33:36 +0000 2011,Demasiado #Twitter por hoy nos vemos #TwitterOff,irrelevant
4627,twitter,irrelevant,126878489935753216,Thu Oct 20 04:32:43 +0000 2011,el #twitter x cel no s!rve e$ un ascΘ(...),irrelevant
4628,twitter,irrelevant,126878477424148480,Thu Oct 20 04:32:40 +0000 2011,"@bruna_rafaelah xau amanha eu to d volto com meu #Twitter
COM FE EM DEUS
#TwiTTerOff",irrelevant
4629,twitter,irrelevant,126878461464821760,Thu Oct 20 04:32:37 +0000 2011,La mamachy ya tiene #Twitter |||| Sigamosla es ella @DianaSanchez_27,irrelevant
4630,twitter,irrelevant,126878337342771201,Thu Oct 20 04:32:07 +0000 2011,Buenas Noches a Todos!!! Llego mi momento. Momento #Twitter de reflexiones y analisis. Pensamientos encontrados en lo profundo de la noche.,irrelevant
4631,twitter,irrelevant,126878307617746944,Thu Oct 20 04:32:00 +0000 2011,"@chihuahuentauro jajajaja #Facebook es otra cosa, insultas a #Twitter jajajajajaja",irrelevant
4632,twitter,irrelevant,126878294867058688,Thu Oct 20 04:31:57 +0000 2011,My #Twitter #Diary مذكرات تويتري is out! http://t.co/JLsrgOXI ▸ Top stories today via @socialwediatips,irrelevant
4633,twitter,irrelevant,126878250541645824,Thu Oct 20 04:31:46 +0000 2011,Shit! Que la gente no sabe que existe #Twitter cambian de estado en #BBM y en #FB mas que el pañal de un recien nacido.!,irrelevant
4634,twitter,irrelevant,126878057662398464,Thu Oct 20 04:31:00 +0000 2011,@crucius89 miiiiiiiiiiiiiiira la rotita tenia #twitter aunque esta novata aun,irrelevant
4635,twitter,irrelevant,126878055091277824,Thu Oct 20 04:31:00 +0000 2011,@Omardelos @RonaldElApostol Hace un tiempo q el varon tira su rema 11x17 aqui en #Twitter :D,irrelevant
4636,twitter,irrelevant,126877892855611392,Thu Oct 20 04:30:21 +0000 2011,"#Twitter #twit2alsh
تويتر يثبت لى يوميا انه فى الأصل كان عرافه كل ما أقوله حاجه يقوللى ما انا عارف
OOoooops u already tweeted zaaaat go away",irrelevant
4637,twitter,irrelevant,126877830150762496,Thu Oct 20 04:30:06 +0000 2011,"YouTube SEO: 

It's time for another excerpt from the second edition of Music 3.0: A Survival Gui... http://t.co/ePAgAnJB #twitter #news",irrelevant
4638,twitter,irrelevant,126877791911292928,Thu Oct 20 04:29:57 +0000 2011,RT @VLAD5564: #RT this #Follow all new music #TFB #nymusic. #newmusic #5000aday #1000aday  #twitter #dipset #skullgang #730dips #byrdgan ...,irrelevant
4639,twitter,irrelevant,126877775830327296,Thu Oct 20 04:29:53 +0000 2011,Sunaa karo merii jaan in se un se afsaane / sab ajnabi hain yahaan kaun kis ko pehchane #Kaifi #Shair #Twitter,irrelevant
4640,twitter,irrelevant,126877738702344192,Thu Oct 20 04:29:44 +0000 2011,Me identifico mas con #TWITTER q con #FACE xq aqui puedo expresar todo lo q siento x #JUSTIN sin temor a ser criticada!!,irrelevant
4641,twitter,irrelevant,126877737410502659,Thu Oct 20 04:29:44 +0000 2011,"Nee, heb je vast de tweets gemist tussen @ecoumans & mij?! Jou zal ik zeker nomineren. RT ""@dretoorn: Zo, ben weer bij #twitter""",irrelevant
4642,twitter,irrelevant,126877693563244544,Thu Oct 20 04:29:34 +0000 2011,@majufedz @EliasMM me retiro otro dia compartimos nuestras #leccionesparalavida con el mundo de #twitter jajaja,irrelevant
4643,twitter,irrelevant,126877589955543040,Thu Oct 20 04:29:09 +0000 2011,Ella dice que yo soy su Niño del #Twitter *-----*,irrelevant
4644,twitter,irrelevant,126877547899269120,Thu Oct 20 04:28:59 +0000 2011,"#twitter #detik Mengaku Masih Baru di Kabinet, Cicip Baru Siapkan Program Pekan Depan http://t.co/Y3yOaRiN",irrelevant
4645,twitter,irrelevant,126877547878289408,Thu Oct 20 04:28:59 +0000 2011,#twitter #detik Hakim Imas Menangis Ikuti Sidang Perdana - Hakim Imas Dianasari tak kuasa menahan air matanya saat d... http://t.co/G3wgjL6R,irrelevant
4646,twitter,irrelevant,126877547710521344,Thu Oct 20 04:28:59 +0000 2011,#twitter #detik Mahfudz: Ada Parpol yang Mendorong SBY Melepas Menteri PKS http://t.co/hoyXdbDq,irrelevant
4647,twitter,irrelevant,126877547576311808,Thu Oct 20 04:28:59 +0000 2011,"#twitter #detik Buntut Kongres Rakyat Papua, 2 Orang Ditemukan Tewas http://t.co/S0lUgv4B",irrelevant
4648,twitter,irrelevant,126877547244945408,Thu Oct 20 04:28:59 +0000 2011,#twitter #detik PKS Akan Abaikan Kontrak Politik dengan SBY - Partai Keadilan Sejahtera (PKS) masih berada di koalis... http://t.co/BbqFnSzm,irrelevant
4649,twitter,irrelevant,126877540928331777,Thu Oct 20 04:28:57 +0000 2011,Creo que hoy es mi ultimo día en #Twitter,irrelevant
4650,twitter,irrelevant,126877498981089280,Thu Oct 20 04:28:47 +0000 2011,"Segun lo que me explicarón, fue victima de un hackeo #Twitter",irrelevant
4651,twitter,irrelevant,126877457675595776,Thu Oct 20 04:28:37 +0000 2011,#Twitter #Pause Cenare :9,irrelevant
4652,twitter,irrelevant,126877358740344832,Thu Oct 20 04:28:14 +0000 2011,Skype: geovannyacaro como en #twitter @geovannyacaro,irrelevant
4653,twitter,irrelevant,126877288418639872,Thu Oct 20 04:27:57 +0000 2011,Nu doet alleen #twitter het,irrelevant
4654,twitter,irrelevant,126877230587576320,Thu Oct 20 04:27:43 +0000 2011,#twitter off me llama mi camita jajaja..,irrelevant
4655,twitter,irrelevant,126877113348403201,Thu Oct 20 04:27:15 +0000 2011,Ahhhh mi #twitter no caaargaaaaaa!!!,irrelevant
4656,twitter,irrelevant,126876910788673536,Thu Oct 20 04:26:27 +0000 2011,We're hiring! Immediate openings! #socialmedia #facebook #twitter #hiring #job #owner #marketing #networking http://t.co/3LNiJC9U,irrelevant
4657,twitter,irrelevant,126876805134159872,Thu Oct 20 04:26:02 +0000 2011,Dime porque demonios existes #Twitter ?! Oh si! Para causarle insomnio a cualquera que pase no?,irrelevant
4658,twitter,irrelevant,126876741913415681,Thu Oct 20 04:25:47 +0000 2011,RT @DKhazhintsev: Губернатор @VShport рассказывает про #twitter #Хабаровск,irrelevant
4659,twitter,irrelevant,126876728206438400,Thu Oct 20 04:25:43 +0000 2011,Доброе утро #twitter,irrelevant
4660,twitter,irrelevant,126876695989985280,Thu Oct 20 04:25:36 +0000 2011,Ternuritas los que creen me la paso conectado al #twitter no saben de las aplicaciones jajaja #Oaxaca,irrelevant
4661,twitter,irrelevant,126876651551338496,Thu Oct 20 04:25:25 +0000 2011,#Twitter-Splitter (7) – Gottes Kindergarten: Willkommen in der größten Irrenanstalt der Welt! http://t.co/97ynzVRE via @Salecker,irrelevant
4662,twitter,irrelevant,126876632874106881,Thu Oct 20 04:25:21 +0000 2011,"jisuis, geral nas festinha acha hype ficar só no telephone téc téc téc, gentem, dá um tempo. #twitter #biscates #feios #sms #aloneinthedark",irrelevant
4663,twitter,irrelevant,126876630491729920,Thu Oct 20 04:25:20 +0000 2011,"good afternoon #twitter... 
---unkaboggable talaga si # vice ganda sa kanyang # no other horse with @IAmDerekRamsay,Pooh and Chocoleit... :)",irrelevant
4664,twitter,irrelevant,126876586170523648,Thu Oct 20 04:25:10 +0000 2011,a dormir #twitter off,irrelevant
4665,twitter,irrelevant,126876547025084416,Thu Oct 20 04:25:00 +0000 2011,troquei meu avatar do #twitter rs.,irrelevant
4666,twitter,irrelevant,126876538653245440,Thu Oct 20 04:24:58 +0000 2011,Vuelvo a el #Twitter hasta el 07/11/2011 by _ @LLLF_,irrelevant
4667,twitter,irrelevant,126876463965278208,Thu Oct 20 04:24:40 +0000 2011,Ya me esta empezando a Gustar #Twitter!!:DD,irrelevant
4668,twitter,irrelevant,126876452326080512,Thu Oct 20 04:24:38 +0000 2011,"@LuceroMexico  Ja lu! chiste! en qe se parese papa pitufo al #twitter???
en qe los 2 tienen el pajarito Azul ..!  jaja",irrelevant
4669,twitter,irrelevant,126876390388793344,Thu Oct 20 04:24:23 +0000 2011,"#nomames esta bien frio el #twitter, casi NAIDE twittea xD.",irrelevant
4670,twitter,irrelevant,126876299556962305,Thu Oct 20 04:24:01 +0000 2011,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/VDYd7QaW",irrelevant
4671,twitter,irrelevant,126876220460761088,Thu Oct 20 04:23:42 +0000 2011,Google+ to Support Pseudonyms http://t.co/ms1eBXpx #google+ #googlesocialmedia #googleventures #facebook #twitter #socialmediamarketing,irrelevant
4672,twitter,irrelevant,126876206003003392,Thu Oct 20 04:23:39 +0000 2011,"RT @NickElPoeta: Saludos a usted que a estás horas sigue en el #facebook y el #twitter..
bendiciones",irrelevant
4673,twitter,irrelevant,126876188294643712,Thu Oct 20 04:23:35 +0000 2011,#TwitTer Donde la gente Te confiesan Su Vida sin Preguntar. O_o,irrelevant
4674,twitter,irrelevant,126876082593992704,Thu Oct 20 04:23:09 +0000 2011,Image update &gt;&gt; : AIDS ad campaign : use condoms -  http://t.co/qZqblIZB #funny #humour #twitter,irrelevant
4675,twitter,irrelevant,126876080538787841,Thu Oct 20 04:23:09 +0000 2011,checando ... #Facebook  #Twitter,irrelevant
4676,twitter,irrelevant,126876073337159680,Thu Oct 20 04:23:07 +0000 2011,que quieren decir las listas en #Twitter???,irrelevant
4677,twitter,irrelevant,126876037689774080,Thu Oct 20 04:22:59 +0000 2011,Niemiecki rząd uruchomił w środę własny kanał na YouTube - Wiadomosci 24: Niemiecki rząd uruchomił w śr... http://t.co/n6Wp2QZv #twitter,irrelevant
4678,twitter,irrelevant,126875903266529281,Thu Oct 20 04:22:27 +0000 2011,- Pasen Buenas Noches #Twitter'OFF ♥,irrelevant
4679,twitter,irrelevant,126875893481209858,Thu Oct 20 04:22:24 +0000 2011,Luego de haberme acostado ayer a las 4 de la ma?ana... ahora entiendo por que me ta picando el sue?o!! #Twitter!!!! dejame dormiiiirr!!!,irrelevant
4680,twitter,irrelevant,126875748484124672,Thu Oct 20 04:21:50 +0000 2011,Puta! No se por que traje los cuadernos para estudiar a la cama si sigo en #twitter #OhShit! T_T,irrelevant
4681,twitter,irrelevant,126875741869719552,Thu Oct 20 04:21:48 +0000 2011,nossa cade o povo desse #Twitter meu deus,irrelevant
4682,twitter,irrelevant,126875719912538112,Thu Oct 20 04:21:43 +0000 2011,meu #twitter sem graça .   boa noite e beijos :9,irrelevant
4683,twitter,irrelevant,126875637720940544,Thu Oct 20 04:21:23 +0000 2011,RT @DicasECommerce_: Use o Twitter Profissionalmente! ~ Dicas E-Commerce e Renda Extra!: http://t.co/k6yAfacy #Twitter #Blog #Ecommerce  ...,irrelevant
4684,twitter,irrelevant,126875605395456001,Thu Oct 20 04:21:16 +0000 2011,Twitter reconoce el éxito de los tweets patrocinados y prepara nuevos formatos publicitarios http://t.co/CkQiNbQb #twitter,irrelevant
4685,twitter,irrelevant,126875567168561152,Thu Oct 20 04:21:07 +0000 2011,@diegomendesr_  popularizar o  #twitter ?? Tipo ter seguidores é isso???,irrelevant
4686,twitter,irrelevant,126875553314783232,Thu Oct 20 04:21:03 +0000 2011,"Se que en estos momentos transmiten soy tu fan, cortesía de #twitter y de @aNgEluSrO",irrelevant
4687,twitter,irrelevant,126875508662210560,Thu Oct 20 04:20:53 +0000 2011,Ya no sé si la noticia del Zoo de Ohio que me llegó a mi cel. fue sacada o no de #twitter... creo que sí,irrelevant
4688,twitter,irrelevant,126875401887821825,Thu Oct 20 04:20:27 +0000 2011,"#Tecnologia, sabias que #twitter genera 250 millones de publicaciones al día http://t.co/CA2dK0xH",irrelevant
4689,twitter,irrelevant,126875254437056512,Thu Oct 20 04:19:52 +0000 2011,Buenas noches para todos felices sueños muuaahhzz!!! gunaiiii #twitter,irrelevant
4690,twitter,irrelevant,126875239438229504,Thu Oct 20 04:19:48 +0000 2011,#twitter off.. La cama me llama!!!,irrelevant
4691,twitter,irrelevant,126875209897750528,Thu Oct 20 04:19:41 +0000 2011,@Jess_Haddad D; tonces deja el vicio de #Twitter!! xD,irrelevant
4692,twitter,irrelevant,126875201072922624,Thu Oct 20 04:19:39 +0000 2011,Buenas noches a todos #Twitter off,irrelevant
4693,twitter,irrelevant,126875171008163840,Thu Oct 20 04:19:32 +0000 2011,RT @NegooHB: Somos 2 Intao @DehTavares que tem o #Twitter #HAHA,irrelevant
4694,twitter,irrelevant,126875123457331200,Thu Oct 20 04:19:21 +0000 2011,tempat asik buat curhat #twitter,irrelevant
4695,twitter,irrelevant,126875039621578752,Thu Oct 20 04:19:01 +0000 2011,RT @teresarod: Tengo lo que a mi me basta para ser feliz #(8) #twitter OFF como? No sabia!!,irrelevant
4696,twitter,irrelevant,126875031983759360,Thu Oct 20 04:18:59 +0000 2011,"PartyLiveFree #TWITTER FOLLOWERS, #FACEBOOK LIKES, YOUTUBE VIEWS, EMAIL BLASTS, ETC. #getmorefacebookfanpagelikes",irrelevant
4697,twitter,irrelevant,126875011221946368,Thu Oct 20 04:18:54 +0000 2011,RT @Kcyoungboss: RT @nine_oh SIMPLY DA BEST ON #TWITTER MY TWEEPS @Kcyoungboss @JenniferWarters @TONYTECH818 @Kozak2012 @3010lys @TheLeg ...,irrelevant
4698,twitter,irrelevant,126874994180497408,Thu Oct 20 04:18:50 +0000 2011,"mi sobrina ve un perfil sin foto en #twitter  y me dice: ¿¿¿QUIEN ES ESE HUEVO???
""""""JAJAJA,,,,",irrelevant
4699,twitter,irrelevant,126874967433428992,Thu Oct 20 04:18:44 +0000 2011,@JhodeMrd1 pero siempre pones cosas como pa lee las lea ah? El debe de tener #twitter......Y si no lo es lo va hacer o ya fue tu novio??,irrelevant
4700,twitter,irrelevant,126874894943260674,Thu Oct 20 04:18:26 +0000 2011,#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow #IFollowBack GET A #SHOUTOUT FOR FOLLOWING ME!!,irrelevant
4701,twitter,irrelevant,126874749321216000,Thu Oct 20 04:17:52 +0000 2011,Buenas noches #twitter,irrelevant
4702,twitter,irrelevant,126874719772356608,Thu Oct 20 04:17:45 +0000 2011,Eita q o povo do #twitter foi todos dormir!!!,irrelevant
4703,twitter,irrelevant,126874707780841472,Thu Oct 20 04:17:42 +0000 2011,@Yerson_Aponte Que conste quedo en el #Twitter !! xD,irrelevant
4704,twitter,irrelevant,126874706119888896,Thu Oct 20 04:17:41 +0000 2011,@ACRIS_REYS Agora q estava legal acabou. Deixa eu t perguntar. Como eu popularizo o meu #twitter ? Vc tem dicas?;)*,irrelevant
4705,twitter,irrelevant,126874654055989248,Thu Oct 20 04:17:29 +0000 2011,as indiretaa ta solta hoje nesse #twitter UAHSUAHSUASA' E SO PRA ELA S2,irrelevant
4706,twitter,irrelevant,126874645587701760,Thu Oct 20 04:17:27 +0000 2011,#Twitter se tarda para cambiar de avatar .-,irrelevant
4707,twitter,irrelevant,126874549550714880,Thu Oct 20 04:17:04 +0000 2011,Hasta Mañana Que Descansen #Twitter Off !!,irrelevant
4708,twitter,irrelevant,126874482798370816,Thu Oct 20 04:16:48 +0000 2011,[10/20]何がどうすごい！？ Android4.0の新機能！ ⇒ http://t.co/BUGFa8Xj #twitter,irrelevant
4709,twitter,irrelevant,126874479291924480,Thu Oct 20 04:16:47 +0000 2011,ぺんてるのデジタルペン、オーリッド社のクラウド型テキスト化サービスと連携 ～スマートフォンからの操作で、手書きのデジタル化から、テキスト化が完結～（CNET Japan） ⇒ http://t.co/jtdAcA2W #twitter,irrelevant
4710,twitter,irrelevant,126874451500474368,Thu Oct 20 04:16:41 +0000 2011,lo mejor del #twitter es que ahora ya puedes darle el #pesame a tus #artistas desde tu celularrrrrrr!! #sarcasmo,irrelevant
4711,twitter,irrelevant,126874366775525377,Thu Oct 20 04:16:20 +0000 2011,Buenas noches  #twitter friends! Me despido q me voy a poner hacer mi tarea de acct  q flojera! Pero no se me permite fail any classes ,irrelevant
4712,twitter,irrelevant,126874348110888960,Thu Oct 20 04:16:16 +0000 2011,Bueno... #twitter OFF ! .... Mañanaa a casa ensamble con @NatiiGutiierrez & @pinkangel_26. :D !! Bona Noche ♥ :),irrelevant
4713,twitter,irrelevant,126874313423994880,Thu Oct 20 04:16:08 +0000 2011,Bueno... Mañana Es Un Día Largo Y Agitado ;) #TWITTER OF,irrelevant
4714,twitter,irrelevant,126874273280303104,Thu Oct 20 04:15:58 +0000 2011,#LaAficion al #Twitter es #Perjudicial para la #SaludMental  . Jaja #SiSeñor @JunsCastro! #Hablamos! #Chao jaja #DileaTuMenteQueDescance...,irrelevant
4715,twitter,irrelevant,126874268779810817,Thu Oct 20 04:15:57 +0000 2011,RT @juancamilo890: @Marbelle30 ...Esta familia de #twitter cada vez crece mas y mas rápidamente estas en 71.406 seguidores y estoy segur ...,irrelevant
4716,twitter,irrelevant,126874165105008640,Thu Oct 20 04:15:32 +0000 2011,Gamit m din pala #twitter now @akosiadrienne haha! (&gt;̯-̮&lt;),irrelevant
4717,twitter,irrelevant,126874164039659520,Thu Oct 20 04:15:32 +0000 2011,#Twitter Jogo de Brasil x Argentina em Guadalajara é destaque no Twitter - Terra Brasil http://t.co/8kak5aO7,irrelevant
4718,twitter,irrelevant,126874157840474113,Thu Oct 20 04:15:31 +0000 2011,hahaha los zombies qe usan #twitter cmo chat sn zombienpndejs...hahahahhaha,irrelevant
4719,twitter,irrelevant,126874145408561152,Thu Oct 20 04:15:28 +0000 2011,@_Pao92 ah bueno!!! jeje ta bn... ps aqui #fb y #twitter . jeje x cierto ya no me sta siguiendo vdd?? :'( ahorita vi mis seguidores y no sta,irrelevant
4720,twitter,irrelevant,126874136017518593,Thu Oct 20 04:15:25 +0000 2011,"RT @Xuuxinha_: o #twitter pedi : no que esta pensando agora ? se fosse pra mim só falar isso, iria ficar escrevendo o dia inteiro milena ...",irrelevant
4721,twitter,irrelevant,126874079239217153,Thu Oct 20 04:15:12 +0000 2011,"Querida @mamá, te escribo esta #carta para dejarte tranquila, no estoy todo el tiempo en #Twitter. Fav para papá y un RT para ti.",irrelevant
4722,twitter,irrelevant,126874040261545985,Thu Oct 20 04:15:03 +0000 2011,"Visualiza tus emails, menciones en #twitter, eventos de #facebook y más, desde Centro de notificaciones de #IOS 5 http://t.co/BsFmwKFH",irrelevant
4723,twitter,irrelevant,126874002084990976,Thu Oct 20 04:14:53 +0000 2011,Buenas Noches que descansen #Twitter #OF ZzzzzZzzzzz,irrelevant
4724,twitter,irrelevant,126873944501399552,Thu Oct 20 04:14:40 +0000 2011,Ahora el #Facebook Imita al #Msn y #Twitter :/,irrelevant
4725,twitter,irrelevant,126873912515624960,Thu Oct 20 04:14:32 +0000 2011,#GoodNightPeople Hasta Mñn #Twitter :B,irrelevant
4726,twitter,irrelevant,126873902499635200,Thu Oct 20 04:14:30 +0000 2011,Somos 2 Intao @DehTavares que tem o #Twitter #HAHA,irrelevant
4727,twitter,irrelevant,126873886938763264,Thu Oct 20 04:14:26 +0000 2011,HABER FACEBOOK por que no entretienes a tu gente para que ya no se nos vaya #TWITTER tanta plebe ¬¬,irrelevant
4728,twitter,irrelevant,126873874909507584,Thu Oct 20 04:14:23 +0000 2011,Acaso #twitter muestra la mayor parte de lo que pensamos???,irrelevant
4729,twitter,irrelevant,126873816319262721,Thu Oct 20 04:14:09 +0000 2011,"¿Desde cuándo #Twitter desactivó para todos la opción ""Los RTs de esta persona aparecerán en tu TL""?",irrelevant
4730,twitter,irrelevant,126873785512116225,Thu Oct 20 04:14:02 +0000 2011,#BOANOITE #TWITTER  . SAINDO \Õ  . #CHUPAFLAMENGO,irrelevant
4731,twitter,irrelevant,126873756437200896,Thu Oct 20 04:13:55 +0000 2011,"@IsabelSalazarJ @PremiosTWCo y en el HT #Twitter eres tambn cabeza con 44 votos Isa, tienes lo votos regados con HT #yovotopor tienes 1",irrelevant
4732,twitter,irrelevant,126873660442148865,Thu Oct 20 04:13:32 +0000 2011,Creo k ya me saldre de #Twitter,irrelevant
4733,twitter,irrelevant,126873596080558082,Thu Oct 20 04:13:17 +0000 2011,"ja volto #twitter , vou na cozinha .",irrelevant
4734,twitter,irrelevant,126873574895140864,Thu Oct 20 04:13:12 +0000 2011,Disculpame #twitter te e tenido algo avandonado este dia,irrelevant
4735,twitter,irrelevant,126873447912587264,Thu Oct 20 04:12:41 +0000 2011,pues esto fue todo por hoy! ;D bye #FB sigo un rato más por #twitter,irrelevant
4736,twitter,irrelevant,126873417126383616,Thu Oct 20 04:12:34 +0000 2011,Ya me dieron ganas de iniciar una campaña mediática en #twitter... para mandar al Espinoza al INEA #SóloenMéxico,irrelevant
4737,twitter,irrelevant,126873407487881217,Thu Oct 20 04:12:32 +0000 2011,"vo sair daki do #twitter já :) só vo ver uns videos aki , e já to indo ,",irrelevant
4738,twitter,irrelevant,126873260385239040,Thu Oct 20 04:11:57 +0000 2011,Lo Bueno de #twitter es que no cualquier babos@ Tiene . Claro que hay unos casos que.............,irrelevant
4739,twitter,irrelevant,126873138079346688,Thu Oct 20 04:11:27 +0000 2011,#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @CocaCola_Korea @ThisIsDoyin_,irrelevant
4740,twitter,irrelevant,126873037982281729,Thu Oct 20 04:11:04 +0000 2011,lo mejor de #twitter es que no tenes que esperar un monton a que carge tu foto:D♥,irrelevant
4741,twitter,irrelevant,126873004494954496,Thu Oct 20 04:10:56 +0000 2011,#twitter Off a dormir para no pensar en ti!,irrelevant
4742,twitter,irrelevant,126872948022849536,Thu Oct 20 04:10:42 +0000 2011,MEU #TWITTER TA TÃO MOVIMENTADO ;D ai sim em !,irrelevant
4743,twitter,irrelevant,126872939638439936,Thu Oct 20 04:10:40 +0000 2011,Me Ausenteii por mutivos que me DeixaramTriste mais #Twitter  Estou de Volta uhuruoooo!!!!,irrelevant
4744,twitter,irrelevant,126872936568201216,Thu Oct 20 04:10:39 +0000 2011,Ya tengo sueño y mañana madrugo DDD: #HastaMañana #TweetOff Pstd: #Twitter produce #insomnio y es tan #Pocesivo e.e #bye !! #siguemeytesigo,irrelevant
4745,twitter,irrelevant,126872919480610816,Thu Oct 20 04:10:35 +0000 2011,"@Brandon_Solano hahaha, ve pues xD Ok bye' de #twitter ILTSM!' (LL' &lt;3",irrelevant
4746,twitter,irrelevant,126872906738319360,Thu Oct 20 04:10:32 +0000 2011,"@ayrontrompete Beleza. Mande mesmo por DM , que assim que eu entrar no #twitter. Eu pego e coloco lá no site !",irrelevant
4747,twitter,irrelevant,126872886232363008,Thu Oct 20 04:10:27 +0000 2011,@elias_elegantes voltoo a gosta do #TWITTER ?,irrelevant
4748,twitter,irrelevant,126872881417293824,Thu Oct 20 04:10:26 +0000 2011,Si eso pasa cierro mi cuenta de #twitter! D':,irrelevant
4749,twitter,irrelevant,126872771929182209,Thu Oct 20 04:10:00 +0000 2011,hahahhaha´ no puedo usar el #twitter por laa compuu,irrelevant
